what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403269960181
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403269960220
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403269966193
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403269980331
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403269981666
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403269988674
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403269992121
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403269992594
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403269999125
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270000676
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270010550
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270015782
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.add.block.comment",1403270035918
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270036815
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270038284
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270040629
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270046084
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270051694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270052809
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270053544
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270054482
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270063882
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270078095
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270080418
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270083991
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270084909
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270086892
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270089751
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403270093623
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270100403
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270103457
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270110861
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270114588
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270131678
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270133422
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270139350
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270143157
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270146929
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403270175498
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270177714
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270186395
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270199178
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403270202644
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270203542
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403270205260
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270205964
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270209985
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270218145
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270222769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270238643
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270244832
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270270884
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270273262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270277483
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270279903
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270281295
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270284348
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270286406
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1403270308199
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1403270309309
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403270310139
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403270311900
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270312616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270316215
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270317308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270318313
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270319526
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270320356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270321425
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270322781
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270335008
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270335008
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270335437
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270339421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270340814
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270347583
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270349069
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270350422
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270360576
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1403270360712
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270363015
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270363798
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270363813
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270363881
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403270363883
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270365108
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270365860
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403270366882
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270369141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270370353
executed,command,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.project.cleanAction",1403270370360
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1403270372343
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1403270374886
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270378620
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270378920
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270378947
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270378969
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403270381529
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270383181
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270401792
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270402587
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270402624
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270403316
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270403329
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270403913
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270403961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270404987
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270404997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270405513
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270405529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270406293
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270409344
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403270416640
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270417050
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270423742
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270425061
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270428728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270429643
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270432950
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1403270439563
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270442253
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270443083
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270450097
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403270466574
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.delete.line",1403270478479
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403270486585
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403270489816
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270490234
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270493891
activated,view,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui.ServersView",1403270494039
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270495868
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270496112
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270496126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270496193
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1403270496194
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270498081
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270498689
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270500321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270500568
activated,view,org.eclipse.ui.navigator.resources,3.4.202.M20101124-0800,"org.eclipse.ui.navigator.ProjectExplorer",1403270501501
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.refresh",1403270503169
executed,command,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.launchShortcut.run",1403270507758
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270510964
closed,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270511058
opened,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270512142
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270512166
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270525311
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270526258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270526271
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270526915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270531030
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270531905
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270531916
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270534152
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270536316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270545157
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270564064
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270566787
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270570363
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270573356
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270575087
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270575434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270577082
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270578033
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270579040
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270582547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270583494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270583507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270584150
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270588842
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1403270597780
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403270605391
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270605795
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270612875
activated,editor,org.eclipse.ui.browser,3.3.1.r36_20101216,"org.eclipse.ui.browser.editor",1403270613733
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270617613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270618410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270618422
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270619199
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270630846
activated,editor,org.eclipse.jst.jsp.ui,1.1.503.v201101262228,"org.eclipse.jst.jsp.core.jspsource.source",1403270639909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270652443
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270726375
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270728330
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270736570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270740704
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270742208
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270757963
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270758963
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270760761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270762035
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270762851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270765048
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270768262
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270769390
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270770902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270773476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1403270774848
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.save",1403270775570
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270784480
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270784847
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1403270788097
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1403270793512
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270794305
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.text.contentAssist.proposals",1403270797644
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270803396
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270805011
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270805110
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270806150
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270807027
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270809840
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270812929
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1403270819206
